,ev_op_r,ev_op_r3,ev_op_H,ev_op_H_2f,ev_op_H_3f,ev_op_Hp,ev_op_Hp2,ev_op_Hp3,ev_op_Hp4
189,,,,4.9134765625000005,3.1611328125000004,3.3183593750000004,,3.4964843750000005,3.1527343750000005
190,,,,5.175976562500001,3.15703125,3.2890625000000004,,3.885156250000001,3.1527343750000005
191,,,,5.050976562500001,3.1568359375000004,3.3220703125,,3.307421875,3.1527343750000005
192,,,,5.34453125,3.1568359375000004,3.3019531250000003,,3.4230468750000003,3.1527343750000005
193,,,,4.9703125,3.1646484375000004,3.2916015625000004,,3.2343750000000004,3.1527343750000005
194,,,,5.540625,3.1580078125,3.3453125000000004,,3.4261718750000005,3.1527343750000005
195,,,,4.2388671875,3.1607421875000004,3.2535156250000004,,3.3572265625,3.1527343750000005
196,,,,4.183203125,3.15703125,3.3400390625000003,,4.0427734375,3.1527343750000005
197,,,,5.0150390625000005,3.1564453125000003,3.2589843750000003,,3.27421875,3.1527343750000005
198,,,,4.5263671875,3.1564453125000003,3.3607421875000005,,3.48515625,3.1527343750000005
199,,,,4.05234375,3.1603515625000003,3.241015625,,3.6326171875,3.1527343750000005
200,,,,5.2333984375,3.1603515625000003,3.2882812500000003,,3.4886718750000005,3.1527343750000005
201,,,,4.265820312500001,3.1605468750000005,3.3228515625000004,,3.3134765625000004,3.1527343750000005
202,,,,4.2763671875,3.1564453125000003,3.3511718750000004,,3.5626953125000003,3.1527343750000005
203,,,,4.7279296875000005,3.1603515625000003,3.2404296875000003,,3.5234375000000004,3.1527343750000005
204,,,,4.4496093750000005,3.1562500000000004,3.2822265625000004,,3.7302734375,3.1527343750000005
205,,,,4.61796875,3.1564453125000003,3.3052734375000004,,3.4732421875000004,3.1527343750000005
206,,,,4.519140625,3.15703125,3.30546875,,3.7986328125,3.1527343750000005
207,,,,4.091796875,3.1562500000000004,3.2857421875000004,,3.5900390625000003,3.1527343750000005
208,,,,5.1833984375,3.1564453125000003,3.2900390625000004,,3.3841796875000005,
209,,,,3.7326171875,3.1564453125000003,3.3013671875000004,,3.2285156250000004,
210,,,,5.008984375000001,3.1564453125000003,3.2939453125000004,,3.5035156250000004,
211,,,,4.068359375,3.1564453125000003,3.2896484375000004,,3.3988281250000005,
212,,,,4.2517578125,3.1568359375000004,3.3332031250000003,,3.995703125,
213,,,,4.7201171875000005,3.1564453125000003,3.2513671875000005,,3.7490234375,
214,,,,5.7152343750000005,3.1560546875,3.2929687500000004,,3.3615234375000003,
215,,,,3.54765625,3.1562500000000004,3.2910156250000004,,3.3742187500000003,
216,,,,5.4234375,3.1558593750000004,3.2837890625000004,,3.4443359375000004,
217,,,,4.312695312500001,3.1562500000000004,3.3119140625000005,,3.408984375,
218,,,,4.3375,3.1558593750000004,3.2960937500000003,,3.2716796875000003,
219,,,,4.4849609375,3.1558593750000004,3.2855468750000005,,3.5013671875000005,
220,,,,4.3671875,3.1558593750000004,3.2925781250000004,,3.688867187500001,
221,,,,4.7650390625000005,3.1552734375000004,3.2910156250000004,,3.4298828125000003,
222,,,,4.489453125000001,3.155078125,3.2925781250000004,,3.8185546875,
223,,,,4.68046875,3.1587890625000004,3.2910156250000004,,3.4521484375000004,
224,,,,4.921093750000001,3.155078125,3.2960937500000003,,3.80078125,
225,,,,4.737500000000001,3.1548828125000004,3.2955078125000004,,4.1292968750000005,
226,,,,4.4134765625000005,3.1548828125000004,3.2884765625000005,,3.45,
227,,,,4.4419921875,3.1548828125000004,3.2933593750000005,,3.576953125,
228,,,,4.830859375,3.1548828125000004,3.3355468750000004,,3.5625000000000004,
229,,,,4.383007812500001,3.1541015625,3.2480468750000004,,3.612890625,
230,,,,5.562695312500001,3.1607421875000004,3.278125,,3.3779296875000004,
231,,,,4.1009765625000005,3.1542968750000004,3.3013671875000004,,3.3917968750000003,
232,,,,5.3931640625,3.155078125,3.3421875000000005,,3.9453125,
233,,,,4.2986328125,3.1541015625,3.2480468750000004,,3.6275390625,
234,,,,5.573828125,3.1548828125000004,3.3412109375000005,,3.7341796875,
235,,,,4.0146484375,3.1544921875000003,3.2390625,,3.2941406250000003,
236,,,,5.266796875000001,3.155078125,3.3003906250000004,,3.3976562500000003,
237,,,,4.0982421875,3.1541015625,3.2941406250000003,,3.3222656250000004,
238,,,,4.9978515625,3.155078125,3.2908203125,,3.630273437500001,
239,,,,4.776562500000001,3.1541015625,3.2886718750000004,,3.7287109375,
240,,,,5.1146484375000005,3.1546875000000005,3.3402343750000005,,3.8048828125,
241,,,,3.981835937500001,3.1541015625,3.2490234375000004,,3.7638671875,
