,seed_18,seed_28,seed_38,seed_48,seed_58,seed_68,seed_78,seed_88,seed_188
128,3.3623046875,3.369140625,3.37353515625,3.359375,3.3681640625,3.37646484375,3.37744140625,3.376953125,3.38037109375
129,3.36328125,3.36376953125,3.373046875,3.359375,3.36669921875,3.36328125,3.38037109375,3.37646484375,3.38037109375
130,3.36767578125,3.35986328125,3.3740234375,3.36572265625,3.3681640625,3.36962890625,3.3798828125,3.3740234375,3.3798828125
131,3.365234375,3.36376953125,3.3720703125,3.35791015625,3.36669921875,3.36474609375,3.37548828125,3.37841796875,3.384765625
132,3.36279296875,3.36083984375,3.37353515625,3.3564453125,3.36572265625,3.37353515625,3.37451171875,3.37548828125,3.37939453125
133,3.36474609375,3.36279296875,3.373046875,3.3603515625,3.36669921875,3.3623046875,3.37451171875,3.37646484375,3.3828125
134,3.361328125,3.3623046875,3.37451171875,3.3623046875,3.3662109375,3.36181640625,3.375,3.376953125,3.38134765625
135,3.36083984375,3.35986328125,3.37158203125,3.35595703125,3.3662109375,3.36474609375,3.3759765625,3.3779296875,3.3798828125
136,3.36181640625,3.3603515625,3.37060546875,3.35693359375,3.36474609375,3.361328125,3.376953125,3.37841796875,3.3798828125
137,3.3623046875,3.36181640625,3.375,3.3623046875,3.36572265625,3.36376953125,3.375,3.376953125,3.38037109375
138,3.36181640625,3.3603515625,3.37158203125,3.3544921875,3.365234375,3.36181640625,3.375,3.3740234375,3.3798828125
139,3.3623046875,3.36767578125,3.3759765625,3.35498046875,3.3662109375,3.3642578125,3.3798828125,3.376953125,3.3837890625
140,3.36328125,3.3623046875,3.37060546875,3.359375,3.36572265625,3.36279296875,3.375,3.3740234375,3.37939453125
141,3.3623046875,3.361328125,3.37841796875,3.35986328125,3.36474609375,3.3642578125,3.3740234375,3.376953125,3.37841796875
142,3.36181640625,3.361328125,3.3720703125,3.35546875,3.365234375,3.3642578125,3.375,3.375,3.38330078125
143,3.3603515625,3.3603515625,3.37060546875,3.35595703125,3.36474609375,3.36083984375,3.3720703125,3.3740234375,3.37939453125
144,3.361328125,3.359375,3.37158203125,3.35498046875,3.365234375,3.35986328125,3.3779296875,3.3740234375,3.38330078125
145,3.36083984375,3.35986328125,3.3701171875,3.36083984375,3.365234375,3.3642578125,3.37451171875,3.3740234375,3.3828125
146,3.36279296875,3.36328125,3.37109375,3.35595703125,3.36474609375,3.3642578125,3.37890625,3.376953125,3.37939453125
147,3.36279296875,3.36083984375,3.3701171875,3.35595703125,3.3662109375,3.36376953125,3.37353515625,3.3740234375,3.3837890625
148,3.36376953125,3.361328125,3.3701171875,3.35595703125,3.36474609375,3.35986328125,3.37451171875,3.37451171875,3.3798828125
149,3.36279296875,3.3603515625,3.37060546875,3.359375,3.36572265625,3.36865234375,3.373046875,3.375,3.3818359375
150,3.35986328125,3.36279296875,3.3701171875,3.3564453125,3.36474609375,3.36767578125,3.375,3.375,3.37890625
151,3.3603515625,3.36083984375,3.37060546875,3.35595703125,3.3662109375,3.36474609375,3.373046875,3.3740234375,3.37890625
152,3.3603515625,3.365234375,3.37158203125,3.35498046875,3.36474609375,3.3681640625,3.37890625,3.37451171875,3.37890625
153,3.361328125,3.3603515625,3.3701171875,3.35498046875,3.36572265625,3.36083984375,3.37548828125,3.3740234375,3.37939453125
154,3.361328125,3.361328125,3.37109375,3.35546875,3.36572265625,3.35986328125,3.37255859375,3.37451171875,3.37939453125
155,3.35986328125,3.35888671875,3.3701171875,3.35986328125,3.36474609375,3.359375,3.37255859375,3.37451171875,3.37939453125
156,3.359375,3.36181640625,3.3720703125,3.35693359375,3.36474609375,3.3603515625,3.37255859375,3.375,3.3798828125
157,3.36279296875,3.35888671875,3.37353515625,3.35400390625,3.36474609375,3.359375,3.37451171875,3.3759765625,3.3798828125
158,3.3603515625,3.361328125,3.37060546875,3.35595703125,3.36474609375,3.36083984375,3.373046875,3.3740234375,3.37890625
159,3.36083984375,3.359375,3.37158203125,3.35595703125,3.36474609375,3.35986328125,3.3759765625,3.3740234375,3.38037109375
160,3.3603515625,3.361328125,3.37060546875,3.35595703125,3.36474609375,3.3623046875,3.37255859375,3.3740234375,3.3798828125
161,3.36328125,3.35986328125,3.37158203125,3.35498046875,3.365234375,3.35986328125,3.37451171875,3.375,3.38134765625
162,3.35888671875,3.35986328125,3.3701171875,3.35498046875,3.36474609375,3.36083984375,3.3740234375,3.3740234375,3.37939453125
163,3.36279296875,3.35986328125,3.37060546875,3.35498046875,3.36474609375,3.35986328125,3.373046875,3.37451171875,3.37841796875
164,3.3623046875,3.35986328125,3.37060546875,3.3544921875,3.365234375,3.36181640625,3.37451171875,3.3740234375,3.38037109375
165,3.36328125,3.35888671875,3.3701171875,3.3583984375,3.36474609375,3.3603515625,3.37451171875,3.37451171875,3.37890625
166,3.3623046875,3.359375,3.3701171875,3.3544921875,3.365234375,3.35986328125,3.37255859375,3.3740234375,3.37890625
167,3.359375,3.36083984375,3.37060546875,3.35546875,3.36474609375,3.3603515625,3.373046875,3.3740234375,3.3798828125
168,3.359375,3.359375,3.3701171875,3.3544921875,3.36474609375,3.3603515625,3.37255859375,3.3740234375,3.37841796875
169,3.35888671875,3.3603515625,3.37060546875,3.35546875,3.365234375,3.3603515625,3.3720703125,3.3740234375,3.37939453125
170,3.35986328125,3.35888671875,3.3701171875,3.35400390625,3.36474609375,3.35986328125,3.37255859375,3.3740234375,3.37841796875
171,3.35791015625,3.36083984375,3.37060546875,3.3544921875,3.36474609375,3.35986328125,3.3720703125,3.3740234375,3.37890625
172,3.35791015625,3.3583984375,3.37060546875,3.35546875,3.36474609375,3.359375,3.373046875,3.3740234375,3.37841796875
173,3.3583984375,3.3583984375,3.3701171875,3.35498046875,3.36474609375,3.36279296875,3.37255859375,3.3740234375,3.37890625
174,3.35888671875,3.35888671875,3.37060546875,3.35400390625,3.36474609375,3.3603515625,3.373046875,3.3740234375,3.37890625
175,3.35888671875,3.35888671875,3.3701171875,3.35595703125,3.36474609375,3.35986328125,3.373046875,3.3740234375,3.37841796875
176,3.36181640625,3.361328125,3.3701171875,3.35498046875,3.36474609375,3.3603515625,3.37255859375,3.3740234375,3.37841796875
177,3.3603515625,3.359375,3.3701171875,3.35498046875,3.36474609375,3.35986328125,3.3720703125,3.3740234375,3.37890625
178,3.359375,3.35888671875,3.3701171875,3.35400390625,3.36474609375,3.359375,3.373046875,3.3740234375,3.37890625
179,3.3583984375,3.35888671875,3.3701171875,3.35546875,3.36474609375,3.35986328125,3.3720703125,3.3740234375,3.37890625
180,3.35791015625,3.35888671875,3.3701171875,3.3544921875,3.36474609375,3.35986328125,3.37353515625,3.3740234375,3.37841796875
181,3.35986328125,3.3583984375,3.37060546875,3.35595703125,3.36474609375,3.359375,3.3720703125,3.3740234375,3.37841796875
182,3.3583984375,3.359375,3.3701171875,3.35400390625,3.36474609375,3.35986328125,3.3720703125,3.3740234375,3.37841796875
183,3.359375,3.35888671875,3.3701171875,3.35400390625,3.36474609375,3.359375,3.3720703125,3.3740234375,3.37841796875
184,3.3583984375,3.3583984375,3.3701171875,3.35400390625,3.36474609375,3.359375,3.3720703125,3.3740234375,3.37841796875
185,3.3583984375,3.35888671875,3.3701171875,3.3544921875,3.36474609375,3.359375,3.373046875,3.3740234375,3.37841796875
186,3.35791015625,3.359375,3.37060546875,3.35400390625,3.36474609375,3.35986328125,3.3720703125,3.3740234375,3.37841796875
187,3.3603515625,3.35888671875,3.3701171875,3.35400390625,3.36474609375,3.359375,3.3720703125,3.3740234375,3.37841796875
188,3.3583984375,3.359375,3.37060546875,3.3544921875,3.36474609375,3.359375,3.373046875,3.3740234375,3.37890625
189,3.3583984375,3.3583984375,3.3701171875,3.3544921875,3.36474609375,3.359375,3.3720703125,3.3740234375,3.37841796875
190,3.359375,3.35986328125,3.3701171875,3.35400390625,3.36474609375,3.359375,3.3720703125,3.3740234375,3.37890625
191,3.35791015625,3.359375,3.3701171875,3.35595703125,3.36474609375,3.359375,3.3720703125,3.3740234375,3.37841796875
192,3.35888671875,3.35888671875,3.3701171875,3.35400390625,3.36474609375,3.359375,3.3720703125,3.3740234375,3.37841796875
193,3.35791015625,3.35888671875,3.3701171875,3.35400390625,3.36474609375,3.359375,3.3720703125,3.3740234375,3.37841796875
194,3.3583984375,3.35888671875,3.3701171875,3.35400390625,3.36474609375,3.359375,3.37255859375,3.3740234375,3.37841796875
195,3.35791015625,3.3583984375,3.3701171875,3.35400390625,,3.35986328125,3.3720703125,,3.37841796875
196,3.35791015625,3.3583984375,3.3701171875,3.35400390625,,3.359375,3.37255859375,,3.37841796875
197,3.35888671875,3.35888671875,3.3701171875,3.35400390625,,3.359375,3.3720703125,,3.37841796875
198,3.35791015625,3.359375,3.3701171875,3.3544921875,,3.359375,3.3720703125,,3.37841796875
199,3.35888671875,3.3583984375,3.37060546875,3.35400390625,,3.359375,3.3720703125,,3.37890625
200,3.35791015625,3.35888671875,3.3701171875,3.35498046875,,3.359375,3.37255859375,,3.37841796875
201,3.359375,3.359375,3.3701171875,3.35400390625,,3.359375,3.3720703125,,3.37841796875
202,3.35791015625,3.3583984375,3.3701171875,3.3544921875,,3.359375,3.37255859375,,3.37890625
203,3.3583984375,3.3583984375,3.3701171875,3.35400390625,,3.359375,3.3720703125,,3.37890625
204,3.357421875,3.3583984375,3.3701171875,3.35400390625,,3.359375,3.37255859375,,3.37841796875
205,3.357421875,3.3583984375,,3.35400390625,,3.359375,3.3720703125,,3.37841796875
206,3.3583984375,3.3583984375,,3.35400390625,,3.359375,3.37255859375,,3.37841796875
207,3.357421875,3.3583984375,,3.35400390625,,3.359375,,,
208,3.35791015625,3.3583984375,,3.35400390625,,3.359375,,,
209,3.357421875,3.35888671875,,3.35400390625,,3.359375,,,
210,3.357421875,3.3583984375,,3.35400390625,,3.359375,,,
211,3.357421875,3.359375,,3.35400390625,,3.359375,,,
212,3.35791015625,3.3583984375,,3.35400390625,,3.359375,,,
213,3.357421875,3.35888671875,,3.35400390625,,,,,
214,3.35791015625,3.3583984375,,3.3544921875,,,,,
215,3.35791015625,3.3583984375,,3.35400390625,,,,,
216,3.3583984375,3.35888671875,,3.3544921875,,,,,
217,3.35791015625,3.3583984375,,3.35400390625,,,,,
218,3.357421875,3.3583984375,,3.3544921875,,,,,
219,3.357421875,3.3583984375,,,,,,,
220,3.357421875,3.3583984375,,,,,,,
221,3.357421875,3.3583984375,,,,,,,
222,3.357421875,3.3583984375,,,,,,,
223,3.357421875,3.3583984375,,,,,,,
224,3.357421875,3.3583984375,,,,,,,
225,3.35791015625,3.3583984375,,,,,,,
226,3.357421875,3.3583984375,,,,,,,
227,3.35791015625,3.3583984375,,,,,,,
228,3.357421875,3.3583984375,,,,,,,
229,3.357421875,,,,,,,,
230,3.35791015625,,,,,,,,
231,3.357421875,,,,,,,,
