,seed_10,seed_20,seed_30,seed_40,seed_50,seed_155,seed_125
110,4.45556640625,4.19677734375,2.666015625,2.85595703125,3.5400390625,3.9501953125,4.0400390625
111,4.39013671875,3.69091796875,3.90234375,3.748046875,3.9208984375,3.82421875,3.640625
112,4.0771484375,4.17529296875,3.041015625,2.75341796875,2.98974609375,3.94091796875,3.46630859375
113,4.61474609375,3.86328125,3.71826171875,3.162109375,4.06884765625,4.55029296875,4.322265625
114,4.38037109375,4.3173828125,3.30126953125,1.31396484375,4.18994140625,4.72216796875,3.85009765625
115,3.91455078125,3.36083984375,3.69677734375,3.5693359375,3.03515625,3.6162109375,3.2646484375
116,4.35400390625,3.47900390625,4.0283203125,1.4423828125,3.3603515625,4.658203125,3.54931640625
117,3.53271484375,3.3935546875,3.0126953125,2.033203125,3.96533203125,4.0400390625,3.630859375
118,4.32177734375,3.78173828125,3.6552734375,2.3447265625,3.42041015625,4.26416015625,3.27294921875
119,4.08984375,3.40771484375,3.642578125,0.98486328125,3.51220703125,4.283203125,3.91748046875
120,3.16748046875,3.7373046875,3.89892578125,0.9287109375,3.05419921875,4.2919921875,3.763671875
121,4.5224609375,3.95947265625,3.15087890625,1.63818359375,3.70947265625,3.734375,3.2314453125
122,3.294921875,3.9072265625,3.6669921875,2.6767578125,3.44873046875,4.2734375,3.900390625
123,5.1552734375,3.37158203125,3.130859375,1.40380859375,3.2177734375,3.77783203125,3.22998046875
124,3.80859375,3.85986328125,3.47607421875,1.5078125,2.48388671875,3.62744140625,1.7900390625
125,4.494140625,3.30908203125,3.88720703125,2.8173828125,4.37646484375,4.29296875,4.0458984375
126,4.33251953125,3.55615234375,3.9501953125,1.46533203125,3.9306640625,4.033203125,2.513671875
127,4.17626953125,3.34619140625,3.07470703125,2.6435546875,4.01416015625,3.94091796875,1.2490234375
128,3.8955078125,3.65625,3.33056640625,2.36572265625,4.95703125,4.04345703125,2.28564453125
129,4.53369140625,3.537109375,3.31591796875,2.44873046875,2.75048828125,4.171875,2.2802734375
130,3.68408203125,3.61767578125,3.52783203125,2.2822265625,4.1787109375,3.81982421875,1.94384765625
131,4.701171875,3.4951171875,3.50390625,1.89794921875,3.0751953125,3.888671875,2.15576171875
132,3.5361328125,3.8994140625,3.15283203125,1.62158203125,3.47802734375,4.203125,2.12158203125
133,4.421875,2.8798828125,3.5966796875,1.6689453125,3.71044921875,3.9619140625,2.47412109375
